Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
727897 547    3.31156890 0.99989110 NA         NA         NA       
727897 83872  1.35023770 0.89060060 NA         NA         NA       
727897 6263   2.19080820 0.99655330 NA         NA         NA       
727897 51585  3.31156890 0.99989110 NA         NA         NA       
727897 23451  2.53565770 0.99896380 NA         NA         NA       
727897 8242   1.10869450 0.69981240 NA         NA         NA       
727897 1770   2.05071320 0.99415700 NA         NA         NA       
727897 79987  2.35091690 0.99806050 NA         NA         NA       
727897 8701   2.35091690 0.99806050 NA         NA         NA       
727897 54798  3.00590690 0.99975270 NA         NA         NA       
727897 1951   3.31156890 0.99989110 NA         NA         NA       
727897 53353  1.71890900 0.97770250 NA         NA         NA       
727897 8289   1.81722130 0.98518860 NA         NA         NA       
727897 8632   2.75118860 0.99947730 NA         NA         NA       
727897 5728   1.24247230 0.82632870 NA         NA         NA       
727897 8729   3.00590690 0.99975270 NA         NA         NA       
727897 54790  3.31156890 0.99989110 NA         NA         NA       
727897 23140  2.19080820 0.99655330 NA         NA         NA       
727897 93035  2.75118860 0.99947730 NA         NA         NA       
727897 4780   3.31156890 0.99989110 NA         NA         NA       
727897 4771   2.05071320 0.99415700 NA         NA         NA       
727897 23352  2.19080820 0.99655330 NA         NA         NA       
727897 11078  2.75118860 0.99947730 NA         NA         NA       
727897 4622   3.00590690 0.99975270 NA         NA         NA       
727897 4851   3.00590690 0.99975270 NA         NA         NA       
727897 7428   0.10211790 0.00000000 -0.1138609 0.00332690 0.0513834
727897 1293   2.05071320 0.99415700 NA         NA         NA       
727897 5339   3.31156890 0.99989110 NA         NA         NA       
727897 23086  3.31156890 0.99989110 NA         NA         NA       
727897 114784 2.75118860 0.99947730 NA         NA         NA       
727897 140453 2.05071320 0.99415700 NA         NA         NA       
727897 197131 3.31156890 0.99989110 NA         NA         NA       
727897 440435 3.31156890 0.99989110 NA         NA         NA       
727897 90850  3.00590690 0.99975270 NA         NA         NA       
727897 4842   3.31156890 0.99989110 NA         NA         NA       
727897 4703   1.63042790 0.96753720 NA         NA         NA       
727897 23019  2.53565770 0.99896380 NA         NA         NA       
727897 10347  3.31156890 0.99989110 NA         NA         NA       
727897 285313 3.00590690 0.99975270 NA         NA         NA       
727897 64478  1.81722130 0.98518860 NA         NA         NA       
727897 8452   3.00590690 0.99975270 NA         NA         NA       
727897 65217  3.00590690 0.99975270 NA         NA         NA       
727897 139378 3.31156890 0.99989110 NA         NA         NA       
727897 4588   1.10869450 0.69981240 NA         NA         NA       
727897 27445  1.47759690 0.93714570 NA         NA         NA       
727897 8913   3.31156890 0.99989110 NA         NA         NA       
727897 23001  2.35091690 0.99806050 NA         NA         NA       
727897 8085   1.29419970 0.86068000 NA         NA         NA       
727897 221037 3.31156890 0.99989110 NA         NA         NA       
727897 545    3.00590690 0.99975270 NA         NA         NA       
727897 10735  2.35091690 0.99806050 NA         NA         NA       
727897 221400 3.00590690 0.99975270 NA         NA         NA       
727897 8642   3.00590690 0.99975270 NA         NA         NA       
727897 201158 0.90993890 0.40110570 NA         NA         NA       
727897 54014  2.53565770 0.99896380 NA         NA         NA       
727897 63971  3.31156890 0.99989110 NA         NA         NA       
727897 80070  3.00590690 0.99975270 NA         NA         NA       
389763 2195   0.51577560 0.05294570 -0.0234917 0.54596000 0.0031575
389763 1213   1.00000000 0.58480020 NA         NA         NA       
389763 2475   0.31211660 0.00033590 -0.0301986 0.43757960 0.0052007
389763 57634  0.91526070 0.50000000 NA         NA         NA       
389763 116931 1.10168710 0.66947050 NA         NA         NA       
389763 8925   0.68222780 0.21866130 -0.0204259 0.59958080 0.00239
389763 55193  0.06418380 0.00000000 -0.0084229 0.82861820 0.0003493
389763 6261   0.51577560 0.05294570 0.04393260 0.25863610 0.0076184
389763 1063   0.78209900 0.34359770 NA         NA         NA       
389763 4036   0.54240800 0.07241510 0.04612780 0.23557250 0.0082877
389763 472    0.68222780 0.21866130 -0.0204259 0.59958080 0.00239
389763 4853   0.84355830 0.41867080 NA         NA         NA       
389763 157680 0.84355830 0.41867080 NA         NA         NA       
389763 80184  1.10168710 0.66947050 NA         NA         NA       
389763 57522  1.10168710 0.66947050 NA         NA         NA       
389763 730051 0.84355830 0.41867080 NA         NA         NA       
389763 3107   1.10168710 0.66947050 NA         NA         NA       
389763 23077  1.10168710 0.66947050 NA         NA         NA       
389763 6651   0.91526070 0.50000000 NA         NA         NA       
389763 23499  0.60455010 0.12981610 -0.0216985 0.57703530 0.0026958
389763 463    1.00000000 0.58480020 NA         NA         NA       
389763 9828   1.10168710 0.66947050 NA         NA         NA       
389763 131873 0.72883440 0.27661960 -0.0197620 0.61149780 0.0022377
389763 23345  0.38261390 0.00423640 0.09014920 0.02025550 0.0286821
389763 10260  1.00000000 0.58480020 NA         NA         NA       
389763 259282 0.84355830 0.41867080 NA         NA         NA       
